;ID;ocupacao;estadoCivil;educacao;creditoImob;emprestimo
28341;09fa633a-48b8-4304-9deb-980fc1bf7f42;administrador;single;graduacao;1;1
28342;fea56f1d-033c-4777-98e8-0edc646d91ed;tecnico;married;profissionalizante;1;0
28343;31c19c81-9595-4810-bb11-61c374df65f6;administrador;single;graduacao;1;1
28344;640ba4db-f2bd-4e73-ab2c-2f45a153c619;operario;married;primario incompleto;1;1
28345;b7084a83-adda-4890-b521-cd25af4f23c1;tecnico;single;profissionalizante;0;0
28346;ee0ebdb2-a2f5-4edf-bd94-c60d46134a2b;operario;married;fundamental;0;0
28347;38f4ccc3-9d86-4313-a509-bc6a6598377d;administrador;divorced;graduacao;0;0
28348;6545cb4b-9784-412c-8c1c-310400988569;desempregado;married;fundamental;1;1
28349;76ed4df8-6ce3-4ed1-ac03-f685da3e71b7;administrador;married;graduacao;0;1
28350;850ad3c0-e2c7-4bed-ab03-a9a5bd41294d;administrador;married;profissionalizante;1;0
28351;1b892913-6868-41be-9464-31c491f6478f;administrador;married;graduacao;1;0
28352;494f659f-70dd-4b0c-8936-2cfdd654085a;empregada;married;primario incompleto;1;0
28353;e457b515-8dc5-417c-89cd-af8a0875ba5d;operario;married;fundamental;1;0
28354;7423de04-6963-40e8-88e3-53430a2d9578;administrador;single;graduacao;1;0
28355;0e547145-de0a-4423-9d75-76adb978506c;administrador;married;graduacao;1;0
28356;a2eabd7e-fd28-432a-a06b-5e3c9abab94a;estudante;married;medio;0;0
28357;0dff24cd-36ed-493a-8ceb-abd8e9c454d1;aposentado;single;graduacao;1;1
28358;05e4c158-4386-4cf7-a566-68ad1b5484dc;administrador;married;medio;unknown;unknown
28359;907f86cc-236b-4cba-8ee5-eb79f482350c;administrador;single;graduacao;1;1
28360;7b0379f7-6a60-4c2e-92e5-3c532576b282;aposentado;married;profissionalizante;0;0
28361;399fade9-578a-4f2e-8c0c-2407b36ed6aa;aposentado;married;primario incompleto;1;0
28362;028a964d-143d-46a4-8169-aa4949f43643;tecnico;single;graduacao;1;0
28363;4e2bb5fc-c81f-4a33-89ac-c199d5730645;estudante;single;desconhecido;0;0
28364;a43310f5-f400-4453-a22d-4428728d8e2c;servicos;single;medio;1;0
28365;49afe373-6204-44db-b9a4-16da0ab6fc93;administrador;single;graduacao;0;0
28366;aee70c4c-3a7a-4de7-802c-5f69533f93b5;tecnico;married;medio;0;0
28367;e2fca294-60fd-401f-8b88-75c57736dd3b;operario;single;primario incompleto;1;0
28368;8907595b-6207-4c81-8fcb-f8e6fe7a573a;servicos;married;medio;1;0
28369;f2fbbe39-72f4-4377-aef2-bf5c6d7327c0;administrador;divorced;graduacao;1;1
28370;85bfd2b9-80ca-4012-ae02-e69565fac855;operario;married;primario incompleto;0;0
28371;31116c5d-7297-4f7c-adce-28a0e6bcc6fa;operario;married;primario incompleto;1;0
28372;08c4e63f-1284-4db7-9f8e-1188501814f3;estudante;single;medio;1;0
28373;4719dd6a-551b-49c1-bbf4-97cbf2bd6092;operario;married;primario;0;1
28374;57510e82-ffd1-4233-a380-ab0d131cbb64;administrador;married;graduacao;1;0
28375;fbd6e2f4-7854-4d78-89d3-39ac7c3a6903;Autonomo;married;profissionalizante;0;1
28376;d44a2ee4-cba8-43ae-bb80-1953e2c79ba6;tecnico;single;graduacao;1;0
28377;5a92a9d9-7693-4707-bba9-4a0f5b22e419;operario;single;desconhecido;1;0
28378;d6ebebdc-2ff0-4566-9c60-0d16be829f07;gestão de empresa;married;medio;0;0
28379;d770aea8-0f10-430c-975e-20edadd8986f;gestão de empresa;married;graduacao;1;0
28380;4e009f96-7e13-4e6b-a690-2e75e9044ca0;administrador;married;graduacao;1;1
28381;e0356ead-d917-40fc-bfc5-b4c37518c164;administrador;single;graduacao;0;0
28382;b18e9472-3941-40b1-9bfb-d00ac143a52b;tecnico;single;graduacao;0;1
28383;d6673e37-4a13-4d9d-a0b1-bb0cf07d9e9e;tecnico;single;graduacao;1;1
28384;a78dd49d-5928-4c00-83c9-46f817cd1529;gestão de empresa;married;graduacao;1;1
28385;d5016447-d6ea-43a6-a14f-2b6d2fd62948;tecnico;married;profissionalizante;1;0
28386;116e28c3-1f7f-4378-b978-5b4a65e3b475;desempregado;married;fundamental;1;0
28387;05f6ef88-74cb-47e0-8814-1095fdb5f55d;gestão de empresa;married;graduacao;1;0
28388;1d04a78d-b838-40ee-988c-8a0b9827fd29;gestão de empresa;divorced;medio;0;0
28389;433c51e1-4c8d-42f2-af51-89ebce93028c;servicos;married;medio;1;0
28390;958a45b0-7ab9-4d12-9f54-d62d7075eebc;operario;unknown;primario incompleto;unknown;unknown
28391;4f2ac190-88e3-4eac-b671-d9b69a39a99d;administrador;divorced;profissionalizante;1;0
28392;d37e4d63-cdaa-45ff-9e86-3e26d10fa519;operario;married;primario incompleto;1;0
28393;330c0403-d9f9-4cf0-a37c-13933ccf290f;tecnico;single;profissionalizante;0;0
28394;fd2f041a-34a0-4ddc-b3d2-b838f14d89b9;empreendedor;married;graduacao;1;1
28395;5a25e913-57c1-4fbe-9167-cc404221cc98;administrador;single;graduacao;0;0
28396;f4e7a780-6491-4e49-af84-1c817e66e8a7;operario;married;profissionalizante;1;0
28397;58ca28bb-aadb-4ab3-9e63-d52e8bd32e01;operario;married;fundamental;0;0
28398;a3f7138c-eb0d-4153-8720-1b125c613850;desempregado;divorced;primario incompleto;1;0
28399;ebfe8db7-cb27-4599-8044-56f3b9c736fb;administrador;single;medio;0;0
28400;563edf60-5aea-4ab4-93a5-ba9b3e272fbb;administrador;married;graduacao;1;0
28401;f13ad499-8082-4c23-840c-23d0eac29b7c;tecnico;single;desconhecido;0;0
28402;a1de0c49-ac25-4c17-b639-c4d3719528ba;administrador;single;graduacao;1;1
28403;827f2fd1-2109-4ed3-9ee6-471ba0001ca2;administrador;divorced;graduacao;1;0
28404;71a0ce17-cfaa-49d8-8aea-16436a3ed7ae;operario;married;fundamental;1;1
28405;09a6a022-be2a-4dd0-b2bb-32eda8ae7e55;servicos;married;medio;0;0
28406;130b6f64-ce89-4a5c-a2ca-27fa85b252fd;administrador;married;medio;1;0
28407;cf0ce524-b08e-45ca-90cb-5cd1e68e28f4;tecnico;single;medio;1;0
28408;2a78cf62-63e3-4f9f-a414-e055c317f0f7;administrador;married;medio;1;0
28409;4cdc1452-89e7-45a4-9e2c-e266c847ddf6;empregada;married;primario incompleto;0;0
28410;b103ee2b-082b-41a2-9cd4-e61b5f3f4740;desempregado;married;profissionalizante;1;0
28411;7e1e9ddf-5970-4649-b277-89c19632ffd1;operario;married;fundamental;0;0
28412;970f4e3c-562d-425e-8542-33518f4c9fc2;administrador;single;graduacao;1;0
28413;5e5cae22-4313-40ba-9a14-20469777f63d;estudante;single;medio;0;0
28414;67187605-de22-4cf9-be06-baa26c0b54a1;administrador;married;graduacao;1;0
28415;ad7e57ec-d022-4c1c-b5f5-5dcc5b9d4a84;tecnico;single;fundamental;0;0
28416;16a547ff-ae0f-4fe8-bfee-f5f2430f8282;operario;married;primario;1;0
28417;d648795a-0bec-49a7-8e26-ee21290b1ffa;tecnico;married;graduacao;1;0
28418;153d3b1b-29d2-47b9-86ab-b85f3f7d4ec5;tecnico;divorced;medio;unknown;unknown
28419;967185c7-b226-427e-bf18-8c88475db845;operario;divorced;fundamental;1;0
28420;dbfd8bab-4af0-4ceb-81e0-d5ecac9289d9;operario;married;fundamental;1;0
28421;42a53fcd-a1bc-4763-801f-aad616a87156;administrador;married;medio;1;0
28422;bd7cad6d-48cd-485b-ae64-bba89e93c947;gestão de empresa;single;primario incompleto;0;0
28423;b42eeebb-74c4-4e5f-94b3-51261f8b2a39;administrador;married;graduacao;1;0
28424;bd155e28-60cc-4e88-970a-3a2aa90e1f4e;empreendedor;married;primario incompleto;1;0
28425;732c7c1b-b382-4d84-8a0a-76fc34cdbddd;aposentado;divorced;graduacao;0;0
28426;8bf3e4a4-44d7-4aee-a7d0-fa3922837d7a;administrador;single;graduacao;0;0
28427;99860319-9552-4ee8-8269-2e9f0b957199;tecnico;divorced;profissionalizante;1;0
28428;fd96409a-ecf6-411f-beb3-6cb03f2b9d9d;gestão de empresa;married;graduacao;1;0
28429;ed0aed93-9d15-4385-8333-9691c7531bce;tecnico;married;graduacao;1;0
28430;77755656-a316-4552-9c97-7e2aa2fe9891;operario;married;primario;0;0
28431;57765211-1664-4e7c-a3e6-41eb0b6e22d7;operario;single;fundamental;0;0
28432;11c61dee-bd23-494e-8b2e-5c42faeeebb7;operario;single;fundamental;1;0
28433;91c0bbc0-995d-4db6-991b-7378007cb146;tecnico;married;graduacao;0;0
28434;d4fcb0e5-99d4-4591-9f5f-39831135f930;administrador;married;fundamental;0;0
28435;863aa65e-af1f-448c-8042-e4a5557ddd96;tecnico;married;graduacao;0;0
28436;d41670e0-b482-40b2-ab18-e69c9694d15b;administrador;single;graduacao;1;0
28437;a4a3bbf6-1654-4ac1-bdf2-392a685f697a;empreendedor;single;profissionalizante;0;0
28438;6594d278-17b2-4149-aa20-2a8d328cf9ef;servicos;married;medio;0;0
28439;24acc5df-d5ef-4d67-84a0-e3d3db30c890;servicos;married;fundamental;1;0
28440;cb2668f1-dd93-4048-8ee5-5e154c5bbdb3;aposentado;single;profissionalizante;0;0
28441;17d24726-bf5d-48f5-ae4d-f7d69498e907;operario;divorced;medio;0;0
28442;7f03e1da-f867-48e7-8b4a-0644b811e2de;tecnico;married;profissionalizante;1;0
28443;bd6b5518-a6b0-44ef-b30a-82854d86be0e;administrador;married;graduacao;1;0
28444;a622f680-eedd-488e-a956-0726a731df3e;operario;married;primario incompleto;1;0
28445;08d0d384-e026-48a9-8da6-29e5758629df;tecnico;married;profissionalizante;1;0
28446;96be742f-1052-4e28-a3e1-14cac75012a4;servicos;married;primario incompleto;0;0
28447;c441c669-4eec-4392-b1ac-f9c57fdc8a94;operario;single;fundamental;0;1
28448;1c848805-787e-4d76-9bbe-e49c74477265;operario;single;fundamental;1;0
28449;2aa2d07f-ab1f-4eb7-a20e-68db55ff1bc8;servicos;married;medio;1;0
28450;fb006970-1392-4f6a-864b-33effee2952e;operario;married;primario;0;0
28451;c1e2876a-e47e-4c65-b7d8-271b5c0d5e69;operario;married;primario incompleto;0;0
28452;f8b600e2-b84b-4e48-ad20-729b964d9197;tecnico;single;graduacao;0;1
28453;a55b7172-a5c2-4bd5-85c9-682f6f0bbfd2;empregada;married;primario incompleto;1;0
28454;4f90f4c3-f5a1-46eb-9df4-4887dd4e69c9;tecnico;divorced;graduacao;0;1
28455;bc3dba9b-4966-49d6-b9ef-08e5dfa2d3b7;empreendedor;married;medio;1;0
28456;e4aa7bcc-c563-4664-8338-b76a6381f60f;servicos;married;medio;0;0
28457;43bed501-9368-4813-82ab-ce52af178158;empreendedor;single;fundamental;1;0
28458;be3baf71-1af2-4e18-8e42-5e067a8afb69;operario;married;primario incompleto;unknown;unknown
28459;5686bb4c-5d6a-405e-8056-394c63be85c0;administrador;single;medio;0;0
28460;cd1d6332-8af2-4cde-a6ff-ae04bf010068;servicos;single;medio;1;0
28461;55dd0352-6bc8-4dab-9315-d3e7513261b7;estudante;single;medio;0;0
28462;2011e01b-1ba0-44f7-ab29-e89a006ee6df;desempregado;married;graduacao;0;0
28463;58dcebd5-ba7e-4533-a997-38438a752a49;Autonomo;married;primario incompleto;0;0
28464;cd5ce1ad-3754-4a5d-aae1-67e4dbef3371;aposentado;married;medio;1;0
28465;c61fd08f-16b8-4d73-92bc-4491e482aa38;desempregado;married;medio;0;1
28466;dec0476d-3930-450e-9ff1-dcd6d2787ad9;desempregado;single;graduacao;1;0
28467;932f14d9-5fea-4d85-9c1c-6a561b2acaa4;Autonomo;married;profissionalizante;1;0
28468;e51f1798-4f7d-4670-8a13-48b817b25c0b;administrador;single;graduacao;0;0
28469;f1055e80-4cff-44e3-a628-7c2ea21130b5;estudante;single;medio;1;1
28470;d7a9e653-8dca-4e5f-b99f-6f7c291a461d;administrador;married;fundamental;1;0
28471;29b1df6c-5ffd-4051-90c3-961749194559;tecnico;married;graduacao;0;0
28472;4b80dc27-ff95-49c0-b28a-7d7de579897b;desempregado;single;graduacao;0;1
28473;6cab50cf-aeea-4af5-b77f-c6c0dbe06fa0;Desconhecido;divorced;desconhecido;1;0
28474;31ec42e9-6808-4446-9146-cbdd1b1593de;administrador;single;medio;1;0
28475;4b6c19d0-365e-4ca2-a3d9-666d334cfb50;empregada;married;graduacao;1;0
28476;56df192f-21ee-4dbf-8fd3-3b61db917661;tecnico;married;fundamental;1;0
28477;7a2dbdbc-dd35-4668-b3fd-a35fb7057a4a;tecnico;divorced;medio;1;1
28478;b68cb5d9-2a11-4f4d-9fb7-cc09b7c939f1;gestão de empresa;married;medio;0;0
28479;c86a8582-ab67-4fba-95c1-68f3f1774963;operario;married;medio;1;0
28480;c9eab54a-9e03-40ef-9205-3e86efccf9dc;operario;married;primario incompleto;0;0
28481;9957c411-4f94-47fc-9633-7666ae34633b;servicos;divorced;medio;0;0
28482;2b823a50-4f8c-4222-9d09-83a9acce3a61;administrador;single;fundamental;0;0
28483;773d3715-ff4d-4e1a-95f4-6d82a7cecf9a;administrador;married;medio;0;0
28484;16146a63-8375-49b4-9b22-dafc0fda868c;operario;married;medio;1;0
28485;c5865991-a4b3-47c4-9484-cf9b05b83db2;gestão de empresa;married;primario;0;0
28486;89534967-29fe-4a2a-a65f-7d887bfb8500;empregada;single;fundamental;0;0
28487;99f0b553-3a73-436f-8476-0d76ffdf04e5;administrador;single;graduacao;0;1
28488;c5f11000-314a-4064-9323-931a49ea0a32;tecnico;married;profissionalizante;0;0
28489;f4c8f8ea-b600-4586-954f-080f3be2b5ec;administrador;single;graduacao;0;0
28490;0da09644-6006-45dd-a746-16e716a29ece;tecnico;single;profissionalizante;0;0
28491;783c8888-36db-441c-bfb5-adafff73342b;operario;married;primario incompleto;0;0
28492;ae40886a-6637-4152-a6bf-d6f29cc97e97;administrador;married;medio;1;1
28493;189da72a-15b4-4cf9-a7a7-787943c536fd;administrador;divorced;medio;0;0
28494;ce05371f-4a87-48a8-bc5f-e73e0ab2a716;administrador;married;medio;1;1
28495;aaaa2294-a46f-4685-b8a0-0e6ee3af6ec0;tecnico;married;profissionalizante;1;0
28496;ad207888-8bab-49f4-aede-75859b200a28;Autonomo;single;profissionalizante;1;0
28497;1e932288-c57b-4235-aff5-0f7bab9af066;servicos;married;medio;0;0
28498;3cdbc9cd-0212-4e0c-b66c-45287ec90c74;administrador;married;graduacao;0;0
28499;71ad929d-4bf6-4dd2-8b3d-09eafccdbfff;Autonomo;divorced;primario incompleto;1;0
28500;3fe37d90-27d3-4081-8db8-ca46f1d0342c;administrador;single;graduacao;1;0
28501;281b852e-1e14-494f-8bda-3ab3506e0a4f;operario;single;primario;0;0
28502;15e65408-f35f-400b-83b5-5a1f9a029b74;tecnico;married;fundamental;1;0
28503;aa499fa9-c258-42f7-9e21-136e81d7537a;servicos;married;medio;1;0
28504;21f8db65-beb4-42e2-b925-08c336890e02;aposentado;married;graduacao;1;0
28505;38ad9a44-d977-4783-a777-82ccd78ff3a7;Desconhecido;divorced;desconhecido;1;0
28506;0c60f2b8-d0c4-46ee-a45f-ec490896fb57;desempregado;married;fundamental;1;0
28507;1c30647f-b6a7-4cc4-b84f-dea2f5983805;Autonomo;married;desconhecido;0;0
28508;88409608-6db7-4c5a-89dc-c53b9c47145b;administrador;married;graduacao;1;1
28509;6eb92ee9-433d-48a6-9fb5-38466a704f27;operario;divorced;fundamental;1;0
28510;39271c9b-f485-4247-aedb-a5753e0e45d1;servicos;married;medio;0;0
28511;11da1619-1bca-4697-b0a5-b7a161a22410;gestão de empresa;married;graduacao;0;0
28512;926554b1-8843-42cf-ae22-455375306956;servicos;divorced;medio;0;0
28513;9a91c65c-6ab4-4a90-9751-721f6bd08597;tecnico;married;profissionalizante;1;0
28514;aaaa7c8b-f37e-4a8b-8877-29708f16b47a;servicos;married;medio;0;0
28515;d1187b4e-504c-4921-be19-606d0b2c45fc;tecnico;married;profissionalizante;0;0
28516;9d78456e-2acd-48a5-9e31-c661ac78571d;estudante;single;fundamental;1;0
28517;2b6bcedc-cdaa-45f6-90d4-b070bd29560b;administrador;single;medio;1;0
28518;7b02fe97-1560-430c-8b57-e3bb973a22b2;operario;married;primario;1;0
28519;75329c29-6303-466a-a976-52eef27b8948;desempregado;married;primario incompleto;0;0
28520;a06dcf65-b62d-45a6-aca9-0afbbea6f436;operario;single;primario incompleto;1;0
28521;71dc9a46-2a20-4963-8278-ebccb6e43e34;Autonomo;married;medio;0;0
28522;3b8523c6-deb7-4d9c-b593-22ed49db1ac2;operario;married;primario incompleto;1;0
28523;2cc89b38-6e9a-4d90-81dd-fe84cf6ff823;servicos;married;medio;0;0
28524;8a0b0d94-7507-445a-b59f-b1e9cc3a8243;Autonomo;married;medio;0;0
28525;e2a7f9b8-99be-4e26-830a-508ee90b493f;administrador;single;graduacao;0;0
28526;ddafff19-f8e9-4833-8085-7fc33e32d5a3;administrador;married;graduacao;0;0
28527;28610e4d-1ce8-4a3a-b49f-c9c56c87f0fd;tecnico;married;profissionalizante;0;0
28528;e997bf23-99b8-478c-bdee-4b2480e5f9f2;administrador;married;primario;0;0
28529;6b567a05-8088-4a93-ac61-b45a53bbf06d;tecnico;married;profissionalizante;0;1
28530;514b8aa4-1e59-4538-b4b7-6d726937f4fa;empregada;married;primario incompleto;1;1
28531;d11eefe5-c61a-428b-8325-f6f454e1c972;servicos;married;medio;0;0
28532;e50c3cc4-3123-4fe2-9987-dd3a53be0804;administrador;single;medio;0;0
28533;723738f6-0586-4efd-8abb-3aa0e7e79887;Autonomo;married;profissionalizante;0;1
28534;590908e5-1c43-4930-b8cf-10897beb37a4;gestão de empresa;married;graduacao;1;0
28535;7babe074-264b-40e1-84a2-85c77cfb53df;tecnico;divorced;profissionalizante;0;0
28536;267bd46c-fc47-4771-89f8-e3b30ace167b;empreendedor;single;desconhecido;0;0
28537;92ea4172-2b6c-4483-b79c-3e69d2e34779;administrador;married;medio;1;0
28538;6e99b489-9741-442f-8fe0-4f46c231efb2;tecnico;divorced;profissionalizante;0;0
28539;2218cf20-edbf-4fd0-bded-b0f3443f4770;administrador;single;graduacao;1;0
28540;342b663d-66a2-474c-b292-eed6e34529db;operario;single;fundamental;1;0
28541;9a49167b-41e9-40da-8a43-b9d0363dbfbe;operario;married;fundamental;0;0
28542;d197bfdf-3f7a-4463-bb0f-b00b72a5e5df;aposentado;single;fundamental;1;1
28543;11c52846-44cc-4da2-bac3-8a3666472403;gestão de empresa;married;fundamental;1;0
28544;3c07724b-7b99-4230-b35a-8f1b744bee4a;servicos;single;primario;1;0
28545;4154dc35-e731-47ee-9f7b-9f6eca3e5830;Autonomo;divorced;graduacao;unknown;unknown
28546;273b5dba-3526-4994-aaa8-ebf23f563d9c;administrador;unknown;graduacao;1;0
28547;d567ea6b-2588-4740-a5b3-2e2ce093bd9c;Autonomo;divorced;profissionalizante;unknown;unknown
28548;37fbb29e-be29-4720-a582-f15ac39f828e;Autonomo;married;graduacao;1;0
28549;c3908c8c-071c-448c-8cd4-0f8d7effc671;tecnico;married;graduacao;0;0
28550;b4f6d21a-7889-4399-8f58-d6c1a3513387;servicos;married;medio;1;1
28551;5ff6ce9b-eede-4ecb-9003-a65625f97713;aposentado;married;graduacao;1;0
28552;8253ca76-cbd4-467b-a827-d05f84cf0db6;servicos;married;fundamental;1;0
28553;e16305a3-c79a-453b-84bd-64df62f7623f;administrador;single;medio;0;0
28554;92bdc7bf-cdd1-45ff-9c74-466355af91eb;operario;married;primario incompleto;1;0
28555;a178c64d-625c-46bd-af78-3dc6082c0479;tecnico;married;profissionalizante;1;1
28556;636ff8e9-3ec7-4ea3-9f23-76fb5be12df9;operario;married;fundamental;1;1
28557;9325cc72-50f0-46b1-bd97-fbb8c0831788;administrador;married;graduacao;0;1
28558;987e85b1-f640-489e-8384-fd9e5a05daf8;estudante;divorced;desconhecido;0;0
28559;c04d44ae-ed5c-4024-aa88-9b48ad156bba;estudante;single;desconhecido;1;0
28560;f6068b83-ed33-4c25-8881-49a58197279d;gestão de empresa;married;medio;0;0
28561;05f907b0-9221-4d62-91d5-4dded8be6905;administrador;single;medio;0;0
28562;991e5e3e-bfe0-4194-a844-6a994b2a70bd;administrador;married;graduacao;1;0
28563;9b4a5fcb-9418-4429-bc2d-3f471d027b09;operario;married;primario incompleto;1;0
28564;4498d1e9-afa0-441e-91f7-a42c592b7030;administrador;single;graduacao;1;0
28565;eaf39bc4-294e-4064-9710-7b9d5c361e53;tecnico;married;fundamental;1;0
28566;4cbdd523-d3c7-4b6d-a544-a26b3597daac;operario;married;primario incompleto;1;0
28567;929d6ff2-1855-44bc-af42-62e5f14babb0;tecnico;single;profissionalizante;1;0
28568;dcc1c06d-ed50-4723-a834-8b3aec5125c3;administrador;single;graduacao;1;0
28569;7722a7eb-bb22-4a0f-a2d0-5bea4c89cf7c;servicos;single;medio;0;1
28570;aa09b33e-9308-471f-aaa9-1199cad7c47a;operario;married;primario incompleto;1;1
28571;6042d5e6-ca74-461e-86e6-45db7383bd2f;operario;single;medio;1;0
28572;1e9361d1-3729-4c35-b36a-c39222679592;operario;married;primario;1;0
28573;486c703c-5d4a-4eca-8246-0d21093d6d3e;tecnico;single;profissionalizante;0;1
28574;2db38b7d-46ac-478e-82cc-a33e2bff9e17;Autonomo;married;primario incompleto;1;0
28575;4bd05a23-95ea-48ac-8959-3d4a04f03b9f;empregada;married;medio;0;0
28576;ca6b909c-de28-43fe-b769-9acd6fd9a679;administrador;single;desconhecido;0;0
28577;ebfb0b49-5f03-4ba0-9a12-fbe6401ceb8c;aposentado;married;fundamental;0;0
28578;7878d431-9aa3-48a7-8b0c-4c95f33bf67f;Autonomo;married;graduacao;1;0
28579;191a3211-4186-42c7-b9d7-ff573f06a5ad;tecnico;married;medio;unknown;unknown
28580;155cdadb-f1fa-4b7f-a239-63607cf4bc83;operario;married;desconhecido;1;1
28581;707da6fa-4f51-4814-b1d5-b6c56577a700;empreendedor;married;graduacao;0;0
28582;5e8a6f0b-8dec-4f90-a408-8c7ff08292d3;empreendedor;married;medio;1;0
28583;e4c1fd22-0b5d-4ccf-af5d-b49581ad3ce0;aposentado;married;medio;0;0
28584;0722dab0-15d9-4db4-80b6-6c98f5e9ddf9;desempregado;married;primario incompleto;0;0
28585;b2341eb7-786f-47fc-8c8c-91100dfcfdab;gestão de empresa;married;graduacao;1;0
28586;c70fa164-84f4-4149-a221-f70042623159;Autonomo;divorced;primario incompleto;1;1
28587;8b3bdcaa-60a9-46f3-a7a3-27582448e9d2;tecnico;married;graduacao;1;1
28588;7124226c-74f8-4ea0-b923-e01703226467;aposentado;married;fundamental;0;0
28589;db0191d9-a5a3-42b8-8fba-c0d87f4b9d7c;servicos;divorced;medio;1;0
28590;d59e36f0-3419-45bf-9e49-ea361f6ee842;tecnico;single;desconhecido;1;1
28591;51de676f-ee62-4752-b390-4440904a04ed;servicos;single;medio;0;0
28592;caf26553-0ea1-4efe-9c7d-67d918bda818;administrador;married;graduacao;0;0
28593;790f37a7-7cca-4a6e-af6d-33e0be999ba7;administrador;single;medio;0;1
28594;2b5f6e29-bffb-47dc-9715-b1d763d33fa9;administrador;single;medio;0;1
28595;6c4c8bec-0bf2-4a22-b8cc-ab4a3ecc5afb;operario;single;medio;0;1
28596;2c61f36c-5148-4203-9172-23fb4a496ca3;administrador;married;medio;0;1
28597;51a13b94-f8b2-485b-8f46-e60df1da82a2;tecnico;married;medio;0;0
28598;28784cbc-9dec-406c-b0e7-2f18f7c8a12f;Autonomo;married;primario;0;0
28599;79990040-9b9f-4867-a26f-bc389efbcbc6;tecnico;married;profissionalizante;0;0
28600;7f058bca-04e3-4752-ae85-9ec7b8ce0517;operario;married;primario incompleto;0;0
28601;3857f8f9-b850-41f7-bdb4-b8e824d7bf37;estudante;single;medio;unknown;unknown
28602;69c87d5a-7243-4bd9-a770-fa6f756119c9;servicos;married;medio;0;0
28603;ab64c298-6d84-4529-9441-4012fc7fdd94;Autonomo;married;profissionalizante;1;0
28604;105aaacd-e8d6-48ef-83b6-33b3419bede6;empreendedor;married;graduacao;1;0
28605;106c0f4d-64d9-4ac3-bc45-8c53f68e80d6;administrador;married;medio;0;0
28606;44ee4482-0e88-4f90-8761-9b0023814bde;administrador;single;graduacao;0;0
28607;549cf115-eb4f-4a92-aa18-ed7b8688819d;servicos;married;medio;0;1
28608;8a3dffc5-f5bd-43de-81ca-f4960ff041a3;administrador;divorced;desconhecido;unknown;unknown
28609;20ebc2ba-b430-4b8f-ac20-62e31d46204c;aposentado;married;graduacao;0;0
28610;73fb6caa-95a0-4815-a404-7ecbd4dbcdb0;operario;married;fundamental;1;0
28611;24657c3d-3662-41bd-909f-6a5274e718ef;administrador;married;graduacao;1;1
28612;f8ed2c23-6a36-4262-884d-24d685f3b886;tecnico;married;graduacao;1;0
28613;1f63e3eb-24bc-4ad2-8863-88a6fa98c10f;operario;married;fundamental;1;0
28614;ab4114e6-f9ff-4bf7-89e6-163b3bc5596f;tecnico;married;profissionalizante;0;0
28615;d106d8dc-f02b-4134-b6c1-5f84d0b8783f;operario;single;fundamental;0;0
28616;4d89e076-562b-4a4c-bc51-9789885f9f6e;Autonomo;married;medio;1;0
28617;0a0c8071-be84-4d81-8d6b-af68c1f28e88;tecnico;married;profissionalizante;1;0
28618;07bc37be-bc5b-4857-a046-cc4a5c29c7a9;tecnico;divorced;desconhecido;1;0
28619;8192bc34-6d87-4a98-a2a8-2918983ebf38;operario;married;primario incompleto;0;0
28620;284a10af-431d-4cb9-a0cd-9b58d48252c2;operario;unknown;medio;0;0
28621;9c3e17c0-ec3d-42e9-83b9-a72153b1130e;operario;married;fundamental;1;0
28622;93ae5c9e-0d47-4db1-9eb3-7244573eaf6a;operario;single;fundamental;unknown;unknown
28623;a327307e-1a0a-4ba7-94ba-04a1f10304b8;tecnico;single;profissionalizante;0;0
28624;af6e1b71-2226-4886-9b18-57b5145dd802;aposentado;married;primario incompleto;0;0
28625;3bf342a1-52d7-4b8f-af7c-1e29015dcb90;servicos;married;medio;0;1
28626;13565aa7-7b8c-4f28-a9e9-d3642b55e6f0;servicos;married;profissionalizante;1;1
28627;5aca8b37-bca4-4c4f-ac8d-468cb87f8909;operario;married;fundamental;1;0
28628;b9f46691-127a-4614-8671-49736fef6c79;operario;married;desconhecido;1;1
28629;fa41987d-b854-4691-a750-6b12b445909a;aposentado;married;graduacao;0;0
28630;b1648bf1-6548-4c5b-992f-d5ba2fb6ddad;Desconhecido;married;primario incompleto;1;0
28631;873e29b4-eea9-41b8-85fa-5ac5ba5abd93;operario;married;primario incompleto;0;0
28632;c30d4c2b-12b8-472d-bbe6-03e972539028;tecnico;married;profissionalizante;0;0
28633;1249b79c-d990-47d9-aed1-4086f63eae80;administrador;single;medio;0;0
28634;a03c6950-7b44-4aa0-99ea-e64665b346ff;operario;married;primario incompleto;1;1
28635;1b1f24e1-25a9-4cd0-867c-8b690b5462fd;administrador;single;graduacao;1;0
28636;b5034a29-d05f-42e6-857c-a092a648c91e;servicos;single;medio;1;0
28637;f1dbaf84-11a6-42e9-9880-2a747e4d637c;servicos;divorced;primario incompleto;0;0
28638;240ccd4f-d1d8-42de-a1d8-62464ce61f47;Autonomo;married;primario incompleto;0;0
28639;b723541b-5bd4-4f7e-9954-4dea0e5bb10f;operario;married;primario;0;0
28640;fe760542-ead0-469e-80fc-55be0402ceaa;administrador;married;fundamental;0;1
28641;52cfc8bf-160b-4d39-8451-bb517135c6a7;estudante;single;medio;0;0
28642;9c80ec4e-f899-4218-bf78-cc0d6dbef5c3;operario;married;primario incompleto;1;0
28643;a4f31544-2ccf-4521-bf29-1ec14f388790;estudante;single;medio;1;1
